-1111949.266 -555974.633 -210000.0 1111949.266 555974.633 -35000.0
2223898.532 1111949.266 175000.0
2 2 2
7992.571998116466 8254.431988698792 4480.694961544499 4518.66976926699 3319.799968607754 3425.7998116465237
-1111949.266 -555974.633 -210000.0 8254.4 4518.7 3425.8
1111949.266 -555974.633 -210000.0 8254.4 4518.7 3425.8
-1111949.266 555974.633 -210000.0 8254.4 4518.7 3425.8
1111949.266 555974.633 -210000.0 8254.4 4518.7 3425.8
-1111949.266 -555974.633 -35000.0 7992.6 4480.7 3319.8
1111949.266 -555974.633 -35000.0 7992.6 4480.7 3319.8
-1111949.266 555974.633 -35000.0 7992.6 4480.7 3319.8
1111949.266 555974.633 -35000.0 7992.6 4480.7 3319.8
