-1111949.266 -555974.633 -1060000.0 1111949.266 555974.633 -660000.0
2223898.532 1111949.266 5000.0
2 2 81
10000.0 11552.9550358646 6053.070198980113 6415.901299025211 4371.337326148193 4604.523628854802
-1111949.266 -555974.633 -1060000.0 11553.0 6415.9 4604.5
1111949.266 -555974.633 -1060000.0 11553.0 6415.9 4604.5
-1111949.266 555974.633 -1060000.0 11553.0 6415.9 4604.5
1111949.266 555974.633 -1060000.0 11553.0 6415.9 4604.5
-1111949.266 -555974.633 -1055000.0 11544.9 6412.1 4601.7
1111949.266 -555974.633 -1055000.0 11544.9 6412.1 4601.7
-1111949.266 555974.633 -1055000.0 11544.9 6412.1 4601.7
1111949.266 555974.633 -1055000.0 11544.9 6412.1 4601.7
-1111949.266 -555974.633 -1050000.0 11536.8 6408.3 4598.8
1111949.266 -555974.633 -1050000.0 11536.8 6408.3 4598.8
-1111949.266 555974.633 -1050000.0 11536.8 6408.3 4598.8
1111949.266 555974.633 -1050000.0 11536.8 6408.3 4598.8
-1111949.266 -555974.633 -1045000.0 11528.6 6404.5 4595.9
1111949.266 -555974.633 -1045000.0 11528.6 6404.5 4595.9
-1111949.266 555974.633 -1045000.0 11528.6 6404.5 4595.9
1111949.266 555974.633 -1045000.0 11528.6 6404.5 4595.9
-1111949.266 -555974.633 -1040000.0 11520.5 6400.7 4593.1
1111949.266 -555974.633 -1040000.0 11520.5 6400.7 4593.1
-1111949.266 555974.633 -1040000.0 11520.5 6400.7 4593.1
1111949.266 555974.633 -1040000.0 11520.5 6400.7 4593.1
-1111949.266 -555974.633 -1035000.0 11512.3 6396.9 4590.2
1111949.266 -555974.633 -1035000.0 11512.3 6396.9 4590.2
-1111949.266 555974.633 -1035000.0 11512.3 6396.9 4590.2
1111949.266 555974.633 -1035000.0 11512.3 6396.9 4590.2
-1111949.266 -555974.633 -1030000.0 11504.1 6393.0 4587.4
1111949.266 -555974.633 -1030000.0 11504.1 6393.0 4587.4
-1111949.266 555974.633 -1030000.0 11504.1 6393.0 4587.4
1111949.266 555974.633 -1030000.0 11504.1 6393.0 4587.4
-1111949.266 -555974.633 -1025000.0 11495.9 6389.1 4584.5
1111949.266 -555974.633 -1025000.0 11495.9 6389.1 4584.5
-1111949.266 555974.633 -1025000.0 11495.9 6389.1 4584.5
1111949.266 555974.633 -1025000.0 11495.9 6389.1 4584.5
-1111949.266 -555974.633 -1020000.0 11487.7 6385.3 4581.6
1111949.266 -555974.633 -1020000.0 11487.7 6385.3 4581.6
-1111949.266 555974.633 -1020000.0 11487.7 6385.3 4581.6
1111949.266 555974.633 -1020000.0 11487.7 6385.3 4581.6
-1111949.266 -555974.633 -1015000.0 11479.4 6381.3 4578.8
1111949.266 -555974.633 -1015000.0 11479.4 6381.3 4578.8
-1111949.266 555974.633 -1015000.0 11479.4 6381.3 4578.8
1111949.266 555974.633 -1015000.0 11479.4 6381.3 4578.8
-1111949.266 -555974.633 -1010000.0 11471.1 6377.4 4575.9
1111949.266 -555974.633 -1010000.0 11471.1 6377.4 4575.9
-1111949.266 555974.633 -1010000.0 11471.1 6377.4 4575.9
1111949.266 555974.633 -1010000.0 11471.1 6377.4 4575.9
-1111949.266 -555974.633 -1005000.0 11462.8 6373.5 4573.0
1111949.266 -555974.633 -1005000.0 11462.8 6373.5 4573.0
-1111949.266 555974.633 -1005000.0 11462.8 6373.5 4573.0
1111949.266 555974.633 -1005000.0 11462.8 6373.5 4573.0
-1111949.266 -555974.633 -1000000.0 11454.5 6369.5 4570.1
1111949.266 -555974.633 -1000000.0 11454.5 6369.5 4570.1
-1111949.266 555974.633 -1000000.0 11454.5 6369.5 4570.1
1111949.266 555974.633 -1000000.0 11454.5 6369.5 4570.1
-1111949.266 -555974.633 -995000.0 11446.2 6365.5 4567.3
1111949.266 -555974.633 -995000.0 11446.2 6365.5 4567.3
-1111949.266 555974.633 -995000.0 11446.2 6365.5 4567.3
1111949.266 555974.633 -995000.0 11446.2 6365.5 4567.3
-1111949.266 -555974.633 -990000.0 11437.8 6361.5 4564.4
1111949.266 -555974.633 -990000.0 11437.8 6361.5 4564.4
-1111949.266 555974.633 -990000.0 11437.8 6361.5 4564.4
1111949.266 555974.633 -990000.0 11437.8 6361.5 4564.4
-1111949.266 -555974.633 -985000.0 11429.4 6357.5 4561.5
1111949.266 -555974.633 -985000.0 11429.4 6357.5 4561.5
-1111949.266 555974.633 -985000.0 11429.4 6357.5 4561.5
1111949.266 555974.633 -985000.0 11429.4 6357.5 4561.5
-1111949.266 -555974.633 -980000.0 11421.0 6353.5 4558.6
1111949.266 -555974.633 -980000.0 11421.0 6353.5 4558.6
-1111949.266 555974.633 -980000.0 11421.0 6353.5 4558.6
1111949.266 555974.633 -980000.0 11421.0 6353.5 4558.6
-1111949.266 -555974.633 -975000.0 11412.6 6349.4 4555.8
1111949.266 -555974.633 -975000.0 11412.6 6349.4 4555.8
-1111949.266 555974.633 -975000.0 11412.6 6349.4 4555.8
1111949.266 555974.633 -975000.0 11412.6 6349.4 4555.8
-1111949.266 -555974.633 -970000.0 11404.1 6345.3 4552.9
1111949.266 -555974.633 -970000.0 11404.1 6345.3 4552.9
-1111949.266 555974.633 -970000.0 11404.1 6345.3 4552.9
1111949.266 555974.633 -970000.0 11404.1 6345.3 4552.9
-1111949.266 -555974.633 -965000.0 11395.6 6341.2 4550.0
1111949.266 -555974.633 -965000.0 11395.6 6341.2 4550.0
-1111949.266 555974.633 -965000.0 11395.6 6341.2 4550.0
1111949.266 555974.633 -965000.0 11395.6 6341.2 4550.0
