-1111949.266 -555974.633 -660000.0 1111949.266 555974.633 -410000.0
2223898.532 1111949.266 250000.0
2 2 2
9360.002574164177 10200.004143776485 5079.998712917909 5609.997928111758 3755.6504630356303 4064.522696593942
-1111949.266 -555974.633 -660000.0 10200.0 5610.0 4064.5
1111949.266 -555974.633 -660000.0 10200.0 5610.0 4064.5
-1111949.266 555974.633 -660000.0 10200.0 5610.0 4064.5
1111949.266 555974.633 -660000.0 10200.0 5610.0 4064.5
-1111949.266 -555974.633 -410000.0 9360.0 5080.0 3755.7
1111949.266 -555974.633 -410000.0 9360.0 5080.0 3755.7
-1111949.266 555974.633 -410000.0 9360.0 5080.0 3755.7
1111949.266 555974.633 -410000.0 9360.0 5080.0 3755.7
